,Author_A,Author_B,count,aa,ra,jc,pa,path_len,dc_A,dc_B,cc_A,cc_B,hits_A,hits_B,bet_cA,bet_cB
15598,932,2494,1,0,0,0,385,3,0.002920871,0.001327669,0.206895114,0.18729655,1.09E-05,2.67E-06,0.015968668,0.000547474
15599,932,2496,1,0,0,0,1078,3,0.002920871,0.002655337,0.206895114,0.240671215,1.09E-05,0.00023922,0.015968668,0.00015111
15600,932,2608,1,0,0,0,770,3,0.002920871,0.00424854,0.206895114,0.239430642,1.09E-05,0.000200043,0.015968668,0.000146385
15601,932,2646,1,0,0,0,385,3,0.002920871,0.000531067,0.206895114,0.227505116,1.09E-05,6.55E-05,0.015968668,0.00067174
15602,932,2779,1,0,0,0,2464,3,0.002920871,0.005576208,0.250932546,0.001062135,0.000497839,2.56E-49,0.015968668,0.001422973
15603,932,2899,1,0,0,0,1925,3,0.001327669,0.001062135,0.250932546,0.240556162,0.000497839,0.000297646,0.015968668,0.004886956
15604,932,2922,1,0,0,0,847,3,0.001327669,0.003186405,0.250932546,0.216168139,0.000497839,6.00E-05,0.015968668,1.98E-06
15605,932,3058,1,0,0,0,462,3,0.001327669,0.001327669,0.250932546,0.252042774,0.000497839,0.000269,0.015968668,4.37E-05
15606,932,3194,1,0,0,0,231,3,0.001327669,0.000531067,0.250932546,0.184673093,0.000497839,8.85E-07,0.015968668,0
15607,932,3420,1,0,0,0,616,3,0.001327669,0.000796601,0.250932546,0.217617154,0.000497839,2.63E-05,0.015968668,2.07E-05
15608,932,3574,1,0,0,0,539,3,0.001327669,0.000796601,0.250932546,0.182199046,0.000497839,5.42E-06,0.015968668,2.80E-05
15609,932,3641,1,0,0,0,231,3,0.001327669,0.002389804,0.235050245,0.244867834,9.29E-05,0.000227077,0.015968668,0.000950702
15610,932,3829,1,0,0,0,385,4,0.000796601,0.000796601,0.235050245,0.223579709,9.29E-05,8.78E-05,0.015968668,1.75E-05
15611,932,3877,1,0,0,0,77,3,0.000796601,0.001593202,0.235050245,0.228850178,9.29E-05,9.79E-05,0.015968668,0
15612,932,3891,1,0,0,0,385,3,0.000796601,0.005310674,0.235050245,0.000531067,9.29E-05,9.83E-65,0.015968668,0.000933052
15613,932,3961,1,0,0,0,4081,3,0.000796601,0.004779607,0.235050245,0.194989692,9.29E-05,7.74E-06,0.015968668,0.005456871
15614,932,4020,1,0,0,0,1925,3,0.000796601,0.009824748,0.235050245,0.000531067,9.29E-05,9.83E-65,0.015968668,0.001713409
15615,932,4083,1,0,0,0,231,3,0.000796601,0.001593202,0.205781106,0.225550605,8.66E-06,0.000134928,0.015968668,0
15616,932,784,1,0,0,0,847,3,0.001858736,0.005045141,0.205781106,0.181476251,8.66E-06,8.89E-07,0.015968668,0.000605803
15617,932,948,1,0,0,0,2156,3,0.001858736,0.002655337,0.205781106,0.238090087,8.66E-06,0.00027946,0.015968668,0.000639783
15618,933,1280,1,0,0,0,704,3,0.001858736,0.000796601,0.205781106,0.238767924,8.66E-06,0.000283381,0.000997442,0.001646498
15619,933,1388,1,0,0,0,110,4,0.001858736,0.001593202,0.159216389,0.260569638,8.18E-08,0.000423279,0.000997442,0.000150095
15620,933,1610,1,0,0,0,66,4,0.001858736,0.000796601,0.159216389,0.231375614,8.18E-08,0.00010188,0.000997442,0
15621,933,1821,1,0,0,0,66,4,0.001858736,0.002389804,0.159216389,0.266245185,8.18E-08,0.00084026,0.000997442,2.68E-05
15622,933,1908,1,0,0,0,132,3,0.001858736,0.002655337,0.159216389,0.17920349,8.18E-08,8.75E-07,0.000997442,0.000109657
15623,933,2029,1,0,0,0,110,4,0.001858736,0.001062135,0.159216389,0.187505924,8.18E-08,4.60E-06,0.000997442,0.000188683
15624,933,2071,1,0,0,0,726,3,0.001858736,0.001327669,0.177121928,0.246005084,6.05E-07,0.000315564,0.000997442,0.001898579
15625,933,2151,1,0,0,0,726,3,0.001858736,0.004514073,0.177121928,0.221724344,6.05E-07,7.39E-05,0.000997442,0.001778012
15626,933,2324,1,0,0,0,880,3,0.001858736,0.005310674,0.177121928,0.160035004,6.05E-07,1.10E-07,0.000997442,0.00012285
15627,933,2381,1,0,0,0,88,999,0.001858736,0.000265534,0.177121928,0.249254552,6.05E-07,0.000389658,0.000997442,0
15628,933,2884,1,0,0,0,726,3,0.001858736,0.001062135,0.177121928,0.236875913,6.05E-07,0.000158486,0.000997442,0.002679379
15629,933,3006,1,0,0,0,220,3,0.001858736,0.000796601,0.177121928,0.197231539,6.05E-07,4.98E-06,0.000997442,0.000737059
15630,933,3028,1,0,0,0,154,4,0.001858736,0.000531067,0.177121928,0.206966026,6.05E-07,1.26E-05,0.000997442,0.002484635
15631,933,3134,1,0,0,0,88,3,0.001858736,0.000796601,0.207193274,0.229215031,8.44E-06,0.000162802,0.000997442,0
15632,933,3437,1,0,0,0,110,4,0.000265534,0.010886883,0.207193274,0.216509171,8.44E-06,5.33E-05,0.000997442,0
15633,933,3445,1,0,0,0,726,3,0.000265534,0.002389804,0.207193274,0.193020099,8.44E-06,3.67E-06,0.000997442,0.00328652
15634,933,3556,1,0,0,0,2068,3,0.000265534,0.003186405,0.207193274,0.000531067,8.44E-06,9.83E-65,0.000997442,0.029383211
15635,933,3708,1,0,0,0,462,3,0.020446097,0.000265534,0.207193274,0.232462303,8.44E-06,0.000134091,0.000997442,0.000550638
15636,933,3750,1,0,0,0,198,4,0.020446097,0.000531067,0.182695171,0.20184653,2.63E-06,8.41E-06,0.000997442,0
15637,933,3988,1,0,0,0,330,4,0.020446097,0.001593202,0.182695171,0.161524737,2.63E-06,1.71E-07,0.000997442,0.00111682
15638,933,979,1,0,0,0,198,3,0.020446097,0.002655337,0.182695171,0.216617907,2.63E-06,1.80E-05,0.000997442,0.000255453
15639,935,2282,1,0,0,0,108,4,0.020446097,0.000531067,0.182695171,0.236653111,2.63E-06,9.24E-05,0.002753147,0.000475492
15640,935,2757,1,0,0,0,360,3,0.005841742,0.001327669,0.182695171,0.000265534,2.63E-06,5.59E-78,0.002753147,0.002596167
15641,935,2774,1,0,0,0,972,3,0.005841742,0.00212427,0.182695171,0.000354045,2.63E-06,2.34E-71,0.002753147,0.01435795
15642,935,3032,1,0,0,0,90,3,0.005841742,0.002389804,0.182695171,0.227796921,2.63E-06,0.000117227,0.002753147,7.99E-05
15643,935,3333,1,0,0,0,954,3,0.005841742,0.017259692,0.207506556,0.247375698,2.99E-05,0.000412516,0.002753147,0.010124362
15644,935,3351,1,0,0,0,504,3,0.000265534,0.000796601,0.207506556,0.261404363,2.99E-05,0.000442618,0.002753147,0.002321097
15645,935,3610,1,0,0,0,270,3,0.000265534,0.011152416,0.207506556,0.209435377,2.99E-05,3.16E-05,0.002753147,0.00028371
15646,935,3810,1,0,0,0,306,3,0.000265534,0.000796601,0.207506556,0.220348883,2.99E-05,2.15E-05,0.002753147,0.000536128
15647,935,3906,1,0,0,0,540,3,0.000265534,0.002655337,0.207506556,0.245824816,2.99E-05,0.000363554,0.002753147,0.002982616
15648,935,4013,1,0,0,0,108,4,0.004779607,0.005045141,0.187505924,0.141820677,4.60E-06,5.02E-09,0.002753147,6.91E-05
15649,935,4080,1,0,0,0,324,3,0.004779607,0.002920871,0.187505924,0.000849708,4.60E-06,4.82E-55,0.002753147,0.001308868
15650,936,1675,1,0,0,0,162,3,0.004779607,0.001327669,0.187505924,0.193391006,4.60E-06,2.53E-06,0.001665431,0.000175183
15651,936,1831,1,0,0,0,162,3,0.004779607,0.001593202,0.187505924,0.191660026,4.60E-06,3.58E-06,0.001665431,4.53E-06
15652,936,2199,1,0,0,0,270,3,0.007169411,0.000531067,0.187505924,0.244056292,4.60E-06,0.000335692,0.001665431,0.001374548
15653,936,2206,1,0,0,0,351,3,0.007169411,0.005310674,0.187505924,0.219053935,4.60E-06,6.32E-05,0.001665431,0.000292576
15654,936,2238,1,0,0,0,162,3,0.007169411,0.000796601,0.187505924,0.213674479,4.60E-06,3.56E-05,0.001665431,5.60E-06
15655,936,2392,1,0,0,0,270,4,0.000531067,0.000796601,0.187505924,0.170432989,4.60E-06,9.93E-07,0.001665431,0.000103032
15656,936,2604,1,0,0,0,189,3,0.000531067,0.000531067,0.170915392,0.150569539,4.46E-07,5.86E-08,0.001665431,0.001045159
15657,936,2724,1,0,0,0,324,3,0.000531067,0.005310674,0.170915392,0.177080375,4.46E-07,8.38E-07,0.001665431,0.000889831
15658,936,2759,1,0,0,0,135,999,0.000531067,0.001062135,0.170915392,0.242041077,4.46E-07,0.000282617,0.001665431,0
15659,936,2942,1,0,0,0,27,4,0.004514073,0.013276686,0.170915392,0.164230874,4.46E-07,1.62E-07,0.001665431,0
15660,936,3132,1,0,0,0,81,3,0.004514073,0.004779607,0.286046461,0.185592599,0.00176707,1.99E-06,0.001665431,1.27E-05
15661,936,3199,1,0,0,0,81,3,0.004514073,0.001593202,0.286046461,0.204429575,0.00176707,1.61E-05,0.001665431,1.04E-05
15662,936,3230,1,0,0,0,135,3,0.006638343,0.000796601,0.286046461,0.207193274,0.00176707,2.93E-05,0.001665431,9.42E-06
15663,936,3445,1,0,0,0,891,3,0.006638343,0.002389804,0.286046461,0.213977349,0.00176707,3.72E-05,0.001665431,0.00328652
15664,936,3641,1,0,0,0,81,4,0.006638343,0.000265534,0.286046461,0.176655573,0.00176707,1.54E-06,0.001665431,0.000950702
15665,936,3675,1,0,0,0,621,3,0.006638343,0.000796601,0.286046461,0.191660026,0.00176707,3.58E-06,0.001665431,0.000194748
15666,936,3729,1,0,0,0,54,4,0.006638343,0.005576208,0.286046461,0.22362939,0.00176707,9.12E-05,0.001665431,0
15667,936,3902,1,0,0,0,81,4,0.006638343,0.001062135,0.286046461,0.196499863,0.00176707,4.80E-06,0.001665431,0
15668,936,3920,1,0,0,0,297,3,0.000796601,0.001593202,0.253375327,0.218657329,0.00024517,7.63E-05,0.001665431,0.001369399
15669,937,2151,1,0,0,0,66,4,0.000796601,0.000796601,0.253375327,0.20200859,0.00024517,1.61E-05,0.003322522,0.001778012
15670,937,2997,1,0,0,0,210,4,0.000796601,0.00212427,0.253375327,0.166992278,0.00024517,1.88E-07,0.003322522,0.01332949
15671,937,3734,1,0,0,0,208,4,0.000796601,0.000265534,0.253375327,0.22401101,0.00024517,5.38E-05,0.003322522,0.015413128
15672,937,3753,1,0,0,0,42,4,0.000796601,0.000531067,0.232480203,0.226498154,0.000210054,6.05E-05,0.003322522,0.000971443
15673,937,3864,1,0,0,0,18,5,0.000796601,0.001858736,0.232480203,0.248823174,0.000210054,0.000236784,0.003322522,0.000138589
15674,937,774,1,0,0,0,16,5,0.000796601,0.003451938,0.232480203,0.248393286,0.000210054,0.000187684,0.003322522,7.13E-05
15675,938,1898,1,0,0,0,34,4,0.000796601,0.000265534,0.232480203,0.25151786,0.000210054,0.000324211,0.000198454,0
15676,938,207,1,0,0,0,170,3,0.000796601,0.000531067,0.260682127,0.000531067,0.000583256,9.83E-65,0.000198454,0.001043853
15677,938,2571,1,0,0,0,51,4,0.001327669,0.001327669,0.260682127,0.206555408,0.000583256,1.02E-05,0.000198454,0
15678,938,2832,1,0,0,0,85,3,0.001327669,0.030536378,0.260682127,0.248127909,0.000583256,0.000389837,0.000198454,1.10E-05
15679,938,2987,1,0,0,0,51,4,0.001327669,0.001062135,0.260682127,0.194312035,0.000583256,6.05E-06,0.000198454,8.62E-06
15680,938,3635,1,0,0,0,459,3,0.001327669,0.011152416,0.268685627,0.179940425,0.00146963,1.00E-06,0.000198454,0.002343983
15681,938,3708,1,0,0,0,357,3,0.001327669,0.001062135,0.268685627,0.15813232,0.00146963,4.28E-08,0.000198454,0.000550638
15682,938,3897,1,0,0,0,51,6,0.001327669,0.001858736,0.268685627,0.168154853,0.00146963,3.53E-07,0.000198454,0
15683,938,649,1,0,0,0,221,3,0.000796601,0.002655337,0.178472566,0.187996288,4.46E-07,2.68E-06,0.000198454,0.000398092
15684,938,834,1,0,0,0,119,3,0.000796601,0.005045141,0.178472566,0.288920612,4.46E-07,0.003724731,0.000198454,0.000288771
15685,94,1621,1,0,0,0,250,3,0.000796601,0.005310674,0.178472566,0.225180519,4.46E-07,6.32E-05,0,1.51E-05
15686,94,1799,1,0,0,0,600,3,0.000796601,0.001593202,0.178472566,0.198567602,4.46E-07,6.16E-06,0,0.002792709
15687,94,2044,1,0,0,0,50,6,0.000796601,0.000531067,0.178472566,0.202931872,4.46E-07,2.93E-05,0,0
15688,94,2168,1,0,0,0,100,3,0.000796601,0.00212427,0.249873408,0.231446561,0.000310926,0.000160304,0,2.00E-05
15689,94,2224,1,0,0,0,75,3,0.000796601,0.000796601,0.249873408,0.147950232,0.000310926,4.19E-08,0,0
15690,94,2522,1,0,0,0,25,4,0.000796601,0.001858736,0.249873408,0.215936232,0.000310926,3.07E-05,0,0
15691,94,2721,1,0,0,0,150,3,0.00424854,0.001593202,0.249873408,0.181661877,0.000310926,1.51E-06,0,0.00078053
15692,94,3113,1,0,0,0,275,4,0.00424854,0.006903877,0.268232089,0.222230266,0.002300766,8.85E-05,0,8.78E-05
15693,94,3222,1,0,0,0,100,4,0.00424854,0.000796601,0.268232089,0.001327669,0.002300766,3.18E-47,0,0.001425913
15694,94,3300,1,0,0,0,75,4,0.00424854,0.001327669,0.268232089,0.247274397,0.002300766,0.000273799,0,0
15695,94,3593,1,0,0,0,200,3,0.00424854,0.000796601,0.268232089,0.15476832,0.002300766,3.96E-08,0,1.69E-07
15696,94,3626,1,0,0,0,525,3,0.00424854,0.001593202,0.268232089,0.199776377,0.002300766,7.96E-06,0,0.001444641
15697,94,3670,1,0,0,0,100,4,0.00424854,0.000265534,0.268232089,0.202225077,0.002300766,8.66E-06,0,1.52E-05
15698,94,3861,1,0,0,0,175,3,0.000265534,0.011152416,0.176212233,0.226057232,4.94E-06,9.62E-05,0,0.001137528
15699,94,3890,1,0,0,0,50,5,0.000265534,0.000531067,0.176212233,0.209682644,4.94E-06,4.46E-05,0,0
15700,94,4021,1,0,0,0,150,4,0.000265534,0.000265534,0.176212233,0.223828334,4.94E-06,0.000112915,0,0.000608485
15701,94,909,1,0,0,0,250,3,0.000265534,0.005310674,0.176212233,0.223364681,4.94E-06,0.000151247,0,0.000253344
15702,940,2362,1,0,0,0,12,6,0.000265534,0.005310674,0.176212233,0.205514968,4.94E-06,2.34E-05,0,3.82E-07
15703,940,2880,1,0,0,0,39,4,0.000265534,0.001327669,0.176212233,0.195014881,4.94E-06,7.21E-06,0,0.000424561
15704,940,657,1,0,0,0,87,4,0.000265534,0.003717472,0.176212233,0.193589407,4.94E-06,3.99E-06,0,0.000521277
15705,941,2044,1,0,0,0,10,7,0.000265534,0.000796601,0.176212233,0.24602513,4.94E-06,0.00029706,0,0
15706,941,3148,1,0,0,0,530,3,0.000265534,0.003186405,0.200959824,0.175372932,1.30E-05,2.48E-06,0,0.008431698
15707,941,3161,1,0,0,0,155,4,0.014338821,0.000796601,0.200959824,0.214768843,1.30E-05,2.46E-05,0,0.006463828
15708,941,3333,1,0,0,0,265,4,0.014338821,0.001327669,0.200959824,0.171235276,1.30E-05,1.01E-06,0,0.010124362
15709,941,3383,1,0,0,0,40,4,0.014338821,0.000265534,0.200959824,0.238466187,1.30E-05,0.000219719,0,0
15710,941,3421,1,0,0,0,145,3,0.014338821,0.000265534,0.200959824,0.182089162,1.30E-05,5.79E-07,0,0.007052571
15711,941,3613,1,0,0,0,180,4,0.014338821,0.000265534,0.200959824,0.217695608,1.30E-05,0.000116929,0,0.005522904
15712,942,3614,1,0,0,0,15,7,0.014338821,0.000531067,0.200959824,0.206400082,1.30E-05,2.93E-05,0,0.00142563
15713,942,3852,1,0,0,0,42,5,0.014338821,0.001858736,0.200959824,0.297313677,1.30E-05,0.006760356,0,0
15714,943,2171,1,0,0,0,144,5,0.000796601,0.000796601,0.200959824,0.163360047,1.30E-05,1.65E-07,0.002469334,0.000123679
15715,943,2347,1,0,0,0,64,5,0.000796601,0.001062135,0.168154853,0.208769215,3.53E-07,1.83E-05,0.002469334,0
15716,943,2578,1,0,0,0,256,4,0.000796601,0.024163569,0.168154853,0.242410309,3.53E-07,0.000354969,0.002469334,0.001873526
15717,943,2817,1,0,0,0,832,3,0.000796601,0.000796601,0.246105347,0.000265534,0.000222373,5.59E-78,0.002469334,0.003493095
15718,943,2843,1,0,0,0,688,3,0.000796601,0.00212427,0.246105347,0.200080874,0.000222373,1.23E-05,0.002469334,0.003533361
15719,943,609,1,0,0,0,192,3,0.000796601,0.001327669,0.246105347,0.000265534,0.000222373,5.59E-78,0.002469334,0.000286758
15720,944,3334,1,0,0,0,2,999,0.000796601,0.001327669,0.246105347,0.248905226,0.000222373,0.000453084,0,0
15721,945,1562,1,0,0,0,270,3,0.000796601,0.000796601,0.000265534,0.302436181,5.59E-78,0.006415675,0.00741313,0.000145612
15722,945,1563,1,0,0,0,324,3,0.000796601,0.00212427,0.000265534,0.187797499,5.59E-78,2.99E-06,0.00741313,0.000225599
15723,945,2074,1,0,0,0,270,3,0.000796601,0.001327669,0.000265534,0.199789597,5.59E-78,1.12E-05,0.00741313,3.35E-05
15724,945,2307,1,0,0,0,1674,3,0.000796601,0.000265534,0.000265534,0.20627317,5.59E-78,1.53E-05,0.00741313,0.0058362
15725,945,2366,1,0,0,0,216,5,0.000796601,0.000265534,0.000265534,0.224644374,5.59E-78,0.000162021,0.00741313,0
15726,945,2367,1,0,0,0,162,4,0.000796601,0.006107276,0.275476313,0.000606934,0.001351702,9.03E-63,0.00741313,2.67E-06
15727,945,2385,1,0,0,0,648,3,0.000796601,0.01354222,0.275476313,0.000265534,0.001351702,5.59E-78,0.00741313,0.000920028
15728,945,2439,1,0,0,0,1188,3,0.000796601,0.001858736,0.275476313,0.23026391,0.001351702,0.000158073,0.00741313,0.001543201
15729,945,2569,1,0,0,0,162,4,0.000796601,0.000531067,0.275476313,0.159216389,0.001351702,8.18E-08,0.00741313,1.95E-05
15730,945,2595,1,0,0,0,1296,3,0.000796601,0.006638343,0.275476313,0.219340385,0.001351702,0.000114703,0.00741313,0.000998283
15731,945,2644,1,0,0,0,324,999,0.000796601,0.00212427,0.179501807,0.250266942,3.08E-06,0.000277021,0.00741313,4.23E-07
15732,945,2680,1,0,0,0,918,3,0.000796601,0.000531067,0.179501807,0.159216389,3.08E-06,8.18E-08,0.00741313,0.001548212
15733,945,2744,1,0,0,0,162,4,0.000796601,0.005045141,0.212262401,0.253908031,3.03E-05,0.000252219,0.00741313,0
15734,945,2805,1,0,0,0,108,3,0.007434944,0.00212427,0.212262401,0.245904903,3.03E-05,0.000271095,0.00741313,0
15735,945,2866,1,0,0,0,162,3,0.007434944,0.001062135,0.212262401,0.232910622,3.03E-05,0.000428996,0.00741313,0.000517753
15736,945,2910,1,0,0,0,432,3,0.007434944,0.00212427,0.212262401,0.159216389,3.03E-05,8.18E-08,0.00741313,0.000170882
15737,945,3141,1,0,0,0,864,3,0.007434944,0.002920871,0.212262401,0.25482954,3.03E-05,0.000442191,0.00741313,0
15738,945,3152,1,0,0,0,324,3,0.000265534,0.00212427,0.212262401,0.236171808,3.03E-05,0.000177413,0.00741313,0.000171676
15739,945,3327,1,0,0,0,1296,3,0.000265534,0.000265534,0.258472767,0.212307179,0.000738718,1.82E-05,0.00741313,0.007050014
15740,945,3411,1,0,0,0,594,3,0.000265534,0.028943176,0.258472767,0.229476354,0.000738718,0.000202078,0.00741313,0.002482906
15741,945,3421,1,0,0,0,1566,3,0.000265534,0.005310674,0.258472767,0.000829793,0.000738718,5.38E-59,0.00741313,0.007052571
15742,945,3481,1,0,0,0,702,4,0.000265534,0.000531067,0.258472767,0.240249892,0.000738718,0.00020596,0.00741313,0.000430571
15743,945,3496,1,0,0,0,162,4,0.000265534,0.003717472,0.258472767,0.000531067,0.000738718,9.83E-65,0.00741313,0.000475492
15744,945,3648,1,0,0,0,162,4,0.000265534,0.000265534,0.139462349,0.221789495,2.02E-09,3.74E-05,0.00741313,4.70E-08
15745,945,3744,1,0,0,0,162,3,0.000265534,0.001062135,0.139462349,0.193887772,2.02E-09,4.30E-06,0.00741313,5.86E-05
15746,945,4031,1,0,0,0,486,3,0.000531067,0.000796601,0.139462349,0.210061949,2.02E-09,1.24E-05,0.00741313,4.56E-05
15747,945,990,1,0,0,0,756,3,0.000531067,0.00424854,0.139462349,0.231535306,2.02E-09,0.000396529,0.00741313,0
15748,946,1453,1,0,0,0,12,7,0.000531067,0.000265534,0.139462349,0.233432843,2.02E-09,0.000268392,0.000475492,0
15749,946,1959,1,0,0,0,6,5,0.000531067,0.005310674,0.139462349,0.165618233,2.02E-09,1.44E-07,0.000475492,0
15750,946,3445,1,0,0,0,99,4,0.000531067,0.003983006,0.139462349,0.183472314,2.02E-09,1.93E-06,0.000475492,0.00328652
15751,946,3675,1,0,0,0,69,5,0.000531067,0.021242698,0.139462349,0.20214384,2.02E-09,7.06E-06,0.000475492,0.000194748
15752,946,503,1,0,0,0,48,4,0.001062135,0.004779607,0.139462349,0.219053935,2.02E-09,6.32E-05,0.000475492,0.000221703
15753,947,2346,1,0,0,0,27,3,0.001062135,0.002389804,0.139462349,0.167604108,2.02E-09,2.17E-07,0.000563856,0.000146515
15754,947,2962,1,0,0,0,51,4,0.001062135,0.000531067,0.139462349,0.189114964,2.02E-09,4.29E-06,0.000563856,0.001828124
15755,948,1416,1,0,0,0,336,4,0.001062135,0.000531067,0.127694992,0.234757825,1.80E-10,0.000133,0.000639783,0.00173971
15756,948,1721,1,0,0,0,224,3,0.001062135,0.001327669,0.127694992,0.214768843,1.80E-10,2.46E-05,0.000639783,6.02E-05
15757,948,1793,1,0,0,0,756,3,0.001062135,0.000265534,0.127694992,0.152508986,1.80E-10,5.31E-08,0.000639783,0.003860405
15758,948,1875,1,0,0,0,252,3,0.001062135,0.001858736,0.127694992,0.226141891,1.80E-10,3.86E-05,0.000639783,0.000170071
15759,948,1884,1,0,0,0,168,3,0.000265534,0.001593202,0.203987595,0.211267259,8.02E-06,1.35E-05,0.000639783,1.28E-06
15760,948,2369,1,0,0,0,560,3,0.000265534,0.003186405,0.203987595,0.21766422,8.02E-06,2.05E-05,0.000639783,0.002052577
15761,948,2595,1,0,0,0,672,3,0.000265534,0.001858736,0.203987595,0.205277427,8.02E-06,1.95E-05,0.000639783,0.000998283
15762,948,2709,1,0,0,0,924,3,0.000265534,0.000796601,0.203987595,0.249873408,8.02E-06,0.000310926,0.000639783,0.004675443
15763,948,2869,1,0,0,0,280,3,0.000265534,0.004779607,0.158797685,0.15430165,7.30E-08,1.57E-07,0.000639783,0.000550448
15764,948,2880,1,0,0,0,364,3,0.000265534,0.008231545,0.158797685,0.182739402,7.30E-08,1.42E-06,0.000639783,0.000424561
15765,948,2960,1,0,0,0,952,3,0.000265534,0.000531067,0.158797685,0.19573552,7.30E-08,8.34E-06,0.000639783,0.002586502
15766,948,3212,1,0,0,0,420,3,0.001062135,0.000531067,0.158797685,0.244372351,7.30E-08,0.000153478,0.000639783,0
15767,948,3216,1,0,0,0,364,4,0.001062135,0.002655337,0.158797685,0.176603907,7.30E-08,1.48E-06,0.000639783,9.71E-05
15768,948,3482,1,0,0,0,672,3,0.001062135,0.000265534,0.158797685,0.176438779,7.30E-08,9.94E-07,0.000639783,0.00756924
15769,948,3567,1,0,0,0,392,3,0.001062135,0.000265534,0.158797685,0.000265534,7.30E-08,5.59E-78,0.000639783,0.001207589
15770,948,3647,1,0,0,0,112,3,0.001062135,0.001858736,0.189114964,0.166146841,4.29E-06,1.59E-07,0.000639783,0
15771,948,3896,1,0,0,0,280,4,0.001062135,0.00212427,0.189114964,0.201455955,4.29E-06,8.93E-06,0.000639783,0.000608098
15772,948,3951,1,0,0,0,1540,3,0.001327669,0.00212427,0.189114964,0.224343914,4.29E-06,3.29E-05,0.000639783,0.010170475
15773,948,4015,1,0,0,0,588,3,0.001327669,0.000531067,0.189114964,0.248107519,4.29E-06,0.00039346,0.000639783,0.001293649
15774,948,570,1,0,0,0,196,3,0.001327669,0.002389804,0.18827765,0.001084263,4.73E-06,8.79E-53,0.000639783,3.12E-05
15775,95,2570,1,0,0,0,10,6,0.001327669,0.006638343,0.18827765,0.204873474,4.73E-06,8.87E-06,0,0.00055861
15776,95,3334,1,0,0,0,4,7,0.001327669,0.000531067,0.18827765,0.222443114,4.73E-06,0.000132143,0,0
15777,95,3677,1,0,0,0,154,6,0.001327669,0.001858736,0.18827765,0.000531067,4.73E-06,9.83E-65,0,0.006465675
15778,950,2246,1,0,0,0,20,4,0.001327669,0.003186405,0.18827765,0.198567602,4.73E-06,6.16E-06,0.000950843,0
15779,950,3849,1,0,0,0,16,4,0.001327669,0.00212427,0.000948335,0.197077049,2.15E-52,6.43E-06,0.000950843,1.20E-05
15780,951,2213,1,0,0,0,5,6,0.000796601,0.001327669,0.000948335,0.147049503,2.15E-52,1.09E-08,0,3.87E-06
15781,951,3000,1,0,0,0,4,6,0.000796601,0.000796601,0.000948335,0.263503263,2.15E-52,0.000756227,0,3.55E-06
15782,951,3050,1,0,0,0,9,6,0.000796601,0.000796601,0.000948335,0.19025902,2.15E-52,5.43E-06,0,0.000429986
15783,951,3282,1,0,0,0,10,6,0.000796601,0.002920871,0.000948335,0.245744782,2.15E-52,0.000181782,0,0
15784,951,3459,1,0,0,0,11,6,0.000796601,0.009824748,0.237043291,0.243918274,0.000255932,0.000216554,0,0.000403421
15785,952,3799,1,0,0,0,72,4,0.000796601,0.000265534,0.237043291,0.259227303,0.000255932,0.000770352,0,0.001134232
