,Author_A,Author_B,count,aa,ra,jc,pa,dc_A,dc_B,sh_path,label
7341,2779,3450,1,0,0,0,405,0.006662804,0.005793743,4,0
7342,2779,3900,1,0,0,0,54,0.006662804,0.003186559,5,0
7343,278,1639,1,0,0,0,78,0.006662804,0.00608343,5,0
7344,278,2379,1,0,0,0,39,0.006662804,0.004924681,999,0
7345,278,3706,1,0,0,0,780,0.001448436,0.000289687,3,0
7346,278,3889,1,0,0,0,26,0.001448436,0.000579374,4,0
7347,278,717,1,0,0,0,91,0.001448436,0.00202781,3,0
7348,2781,2728,1,0,0,0,9,0.001448436,0.004924681,5,0
7349,2781,3310,1,0,0,0,3,0.001448436,0.001738123,3,0
7350,2781,3649,1,0,0,0,45,0.001448436,0.00202781,3,0
7351,2781,596,1,0,0,0,39,0.000579374,0.005214368,3,0
7352,2782,2798,1,0,0,0,21,0.000579374,0.000289687,4,0
7353,2782,2968,1,0,0,0,21,0.000579374,0.001448436,4,0
7354,2782,2987,1,0,0,0,14,0.000579374,0.00202781,999,0
7355,2782,3019,1,0,0,0,112,0.002896871,0.00608343,5,0
7356,2782,3348,1,0,0,0,35,0.002896871,0.004634994,4,0
7357,2782,3842,1,0,0,0,28,0.002896871,0.000869061,4,0
7358,2782,787,1,0,0,0,35,0.002896871,0.001158749,5,0
7359,2782,974,1,0,0,0,21,0.002896871,0.00202781,4,0
7360,2783,2372,1,0,0,0,91,0.002896871,0.005504056,5,0
7361,2783,3096,1,0,0,0,26,0.002896871,0.000869061,5,0
7362,2783,3682,1,0,0,0,26,0.002896871,0.001448436,4,0
7363,2783,3989,1,0,0,0,65,0.002896871,0.000579374,3,0
7364,2785,1616,1,0,0,0,620,0.002896871,0.001448436,4,0
7365,2785,233,1,0,0,0,713,0.000289687,0.000869061,3,0
7366,2785,2651,1,0,0,0,31,0.000289687,0.002607184,4,0
7367,2785,2673,1,0,0,0,155,0.002896871,0.001738123,4,0
7368,2785,3827,1,0,0,0,62,0.002896871,0.000579374,3,0
7369,2785,3988,1,0,0,0,279,0.002896871,0.002896871,3,0
7370,2785,847,1,0,0,0,155,0.002896871,0.003186559,3,0
7371,2788,1962,1,0,0,0,14,0.003765933,0.000289687,4,0
7372,2788,2208,1,0,0,0,2,0.003765933,0.00608343,3,0
7373,2788,2535,1,0,0,0,2,0.003765933,0.001158749,3,0
7374,2788,2887,1,0,0,0,4,0.003765933,0.005504056,3,0
7375,2788,3312,1,0,0,0,4,0.000869061,0.000869061,4,0
7376,2788,548,1,0,0,0,26,0.000869061,0.000289687,4,0
7377,279,1152,1,0,0,0,12,0.000869061,0.002317497,3,0
7378,2790,2040,1,0,0,0,300,0.000869061,0.000579374,5,0
7379,2790,2385,1,0,0,0,72,0.000869061,0.000289687,3,0
7380,2790,2604,1,0,0,0,42,0.000869061,0.001738123,4,0
7381,2790,3746,1,0,0,0,6,0.000869061,0.001158749,4,0
7382,2791,2279,1,0,0,0,15,0.000869061,0.000579374,4,0
7383,2791,2737,1,0,0,0,15,0.000869061,0.000869061,3,0
7384,2791,2788,1,0,0,0,10,0.000869061,0.000579374,3,0
7385,2791,3121,1,0,0,0,20,0.000869061,0.002607184,4,0
7386,2791,3426,1,0,0,0,50,0.000869061,0.001738123,5,0
7387,2792,1021,1,0,0,0,42,0.000869061,0.00202781,4,0
7388,2792,1198,1,0,0,0,52,0.000869061,0.002607184,5,0
7389,2792,1479,1,0,0,0,6,0.000869061,0.000869061,5,0
7390,2792,2916,1,0,0,0,2,0.000869061,0.000579374,5,0
7391,2792,3023,1,0,0,0,2,0.000869061,0.004924681,999,0
7392,2792,4001,1,0,0,0,8,0.005793743,0.00202781,6,0
7393,2795,1064,1,0,0,0,18,0.005793743,0.001158749,5,0
7394,2795,1358,1,0,0,0,14,0.005793743,0.003186559,5,0
7395,2795,2257,1,0,0,0,4,0.005793743,0.001158749,999,0
7396,2795,2605,1,0,0,0,2,0.005793743,0.001448436,6,0
7397,2795,3398,1,0,0,0,6,0.005793743,0.003186559,5,0
7398,2795,417,1,0,0,0,10,0.000869061,0.000869061,7,0
7399,2795,821,1,0,0,0,4,0.000869061,0.000579374,9,0
7400,2796,1733,1,0,0,0,4,0.000869061,0.00202781,9,0
7401,2796,2893,1,0,0,0,12,0.000869061,0.001738123,999,0
7402,2796,3495,1,0,0,0,6,0.001448436,0.003186559,7,0
7403,2796,3893,1,0,0,0,6,0.001448436,0.000869061,6,0
7404,2796,929,1,0,0,0,6,0.001448436,0.000579374,5,0
7405,2797,2005,1,0,0,0,45,0.001448436,0.000289687,6,0
7406,2797,2082,1,0,0,0,15,0.001448436,0.000289687,5,0
7407,2797,2250,1,0,0,0,45,0.00202781,0.002607184,5,0
7408,2797,635,1,0,0,0,75,0.00202781,0.019119351,4,0
7409,2799,1579,1,0,0,0,72,0.00202781,0.000579374,4,0
7410,2799,1900,1,0,0,0,8,0.00202781,0.002317497,4,0
7411,2799,2051,1,0,0,0,8,0.00202781,0.001738123,3,0
7412,2799,3784,1,0,0,0,32,0.00202781,0.004634994,3,0
7413,28,2267,1,0,0,0,4,0.00202781,0.009269988,3,0
7414,28,3190,1,0,0,0,24,0.00202781,0.001448436,3,0
7415,28,3466,1,0,0,0,12,0.00202781,0.002607184,3,0
7416,28,3872,1,0,0,0,12,0.00202781,0.004924681,5,0
7417,28,4031,1,0,0,0,28,0.003186559,0.001738123,3,0
7418,28,473,1,0,0,0,84,0.003186559,0.002607184,999,0
7419,280,1177,1,0,0,0,8,0.003186559,0.001448436,4,0
7420,280,1550,1,0,0,0,4,0.003186559,0.001448436,999,0
7421,280,1663,1,0,0,0,12,0.003186559,0.002896871,5,0
7422,280,2570,1,0,0,0,8,0.003186559,0.000869061,4,0
7423,280,2689,1,0,0,0,6,0.004345307,0.000579374,8,0
7424,280,2892,1,0,0,0,12,0.004345307,0.002317497,3,0
7425,280,3086,1,0,0,0,8,0.004345307,0.009269988,999,0
7426,280,3517,1,0,0,0,10,0.004345307,0.000579374,4,0
7427,2800,1068,1,0,0,0,20,0.004345307,0.000869061,4,0
7428,2800,1757,1,0,0,0,8,0.004345307,0.003186559,6,0
7429,2800,1980,1,0,0,0,8,0.000869061,0.001158749,4,0
7430,2800,2222,1,0,0,0,20,0.000869061,0.000579374,999,0
7431,2800,2659,1,0,0,0,2,0.000869061,0.001448436,3,0
7432,2800,3193,1,0,0,0,10,0.000869061,0.002317497,3,0
7433,2800,468,1,0,0,0,12,0.000869061,0.000579374,4,0
7434,2800,478,1,0,0,0,34,0.000869061,0.007531866,3,0
7435,2800,605,1,0,0,0,10,0.005504056,0.005793743,5,0
7436,2801,1663,1,0,0,0,24,0.00202781,0.000289687,5,0
7437,2801,2416,1,0,0,0,8,0.00202781,0.000869061,4,0
7438,2801,2468,1,0,0,0,40,0.00202781,0.000289687,6,0
7439,2801,2727,1,0,0,0,28,0.00202781,0.001448436,4,0
7440,2801,4009,1,0,0,0,12,0.00202781,0.000579374,4,0
7441,2803,1529,1,0,0,0,9,0.00202781,0.001158749,999,0
7442,2803,1841,1,0,0,0,9,0.00202781,0.001158749,4,0
7443,2803,2011,1,0,0,0,27,0.001158749,0.001738123,4,0
7444,2803,3202,1,0,0,0,24,0.000869061,0.004634994,4,0
7445,2803,3553,1,0,0,0,42,0.000869061,0.00202781,7,0
7446,2804,1092,1,0,0,0,4,0.000869061,0.000579374,4,0
7447,2804,1121,1,0,0,0,10,0.000869061,0.000869061,3,0
7448,2804,1724,1,0,0,0,21,0.000869061,0.002896871,5,0
7449,2804,2031,1,0,0,0,2,0.000869061,0.000869061,5,0
7450,2804,2170,1,0,0,0,5,0.000869061,0.000289687,5,0
7451,2804,2932,1,0,0,0,18,0.000869061,0.000869061,999,0
7452,2804,3017,1,0,0,0,3,0.000869061,0.001158749,4,0
7453,2805,1048,1,0,0,0,4,0.000869061,0.000289687,999,0
7454,2805,2436,1,0,0,0,30,0.000869061,0.002607184,5,0
7455,2805,2729,1,0,0,0,16,0.000869061,0.00202781,4,0
7456,2805,2909,1,0,0,0,22,0.000869061,0.003765933,5,0
7457,2805,3604,1,0,0,0,10,0.000869061,0.000579374,5,0
7458,2805,3889,1,0,0,0,4,0.000869061,0.000289687,999,0
7459,2805,4066,1,0,0,0,12,0.00405562,0.003765933,999,0
7460,2805,714,1,0,0,0,2,0.00405562,0.002896871,999,0
7461,2806,1580,1,0,0,0,33,0.00405562,0.000869061,999,0
7462,2806,2610,1,0,0,0,21,0.00405562,0.00405562,4,0
7463,2806,2915,1,0,0,0,75,0.023754345,0.001448436,3,0
7464,2806,3164,1,0,0,0,9,0.023754345,0.004345307,5,0
7465,2806,3923,1,0,0,0,63,0.023754345,0.000289687,6,0
7466,2808,1797,1,0,0,0,450,0.023754345,0.000289687,6,0
7467,2808,1869,1,0,0,0,550,0.01216686,0.000289687,999,0
7468,2808,3603,1,0,0,0,100,0.01216686,0.004924681,5,0
7469,2808,3905,1,0,0,0,400,0.01216686,0.000869061,3,0
7470,2808,3995,1,0,0,0,150,0.005504056,0.001738123,3,0
7471,281,1877,1,0,0,0,4,0.005504056,0.000579374,3,0
7472,281,2433,1,0,0,0,4,0.005504056,0.000289687,3,0
7473,281,2972,1,0,0,0,2,0.005504056,0.000869061,5,0
7474,281,3696,1,0,0,0,2,0.005504056,0.002896871,3,0
7475,281,3919,1,0,0,0,2,0.005504056,0.000869061,3,0
7476,2810,2692,1,0,0,0,98,0.000579374,0.000869061,4,0
7477,2810,3268,1,0,0,0,392,0.000579374,0.000869061,3,0
7478,2810,3691,1,0,0,0,196,0.000579374,0.002317497,5,0
7479,2810,3727,1,0,0,0,49,0.000579374,0.000869061,4,0
7480,2811,1622,1,0,0,0,252,0.000579374,0.001158749,5,0
7481,2811,3573,1,0,0,0,4,0.000579374,0.000869061,5,0
7482,2811,3601,1,0,0,0,96,0.000289687,0.004924681,999,0
7483,2811,945,1,0,0,0,196,0.000289687,0.000869061,999,0
7484,2812,1592,1,0,0,0,4,0.000289687,0.001158749,999,0
7485,2812,2407,1,0,0,0,10,0.000289687,0.001738123,999,0
7486,2812,2914,1,0,0,0,160,0.000289687,0.002896871,999,0
7487,2812,3717,1,0,0,0,38,0.000289687,0.001158749,999,0
7488,2812,3846,1,0,0,0,4,0.000289687,0.000579374,4,0
7489,2813,2063,1,0,0,0,5,0.000289687,0.000289687,5,0
7490,2813,2673,1,0,0,0,25,0.000289687,0.000869061,5,0
7491,2813,2691,1,0,0,0,85,0.000869061,0.00202781,4,0
7492,2813,2784,1,0,0,0,25,0.000869061,0.000579374,4,0
7493,2813,3975,1,0,0,0,235,0.000869061,0.002317497,5,0
7494,2813,4008,1,0,0,0,35,0.000869061,0.001738123,4,0
7495,2813,4075,1,0,0,0,10,0.000869061,0.000289687,5,0
7496,2814,1627,1,0,0,0,12,0.000869061,0.000289687,999,0
7497,2814,1883,1,0,0,0,12,0.007821553,0.004345307,999,0
7498,2814,2200,1,0,0,0,24,0.007821553,0.000289687,999,0
7499,2814,2444,1,0,0,0,3,0.007821553,0.003765933,4,0
7500,2814,488,1,0,0,0,12,0.007821553,0.000869061,4,0
7501,2816,1334,1,0,0,0,110,0.003765933,0.000579374,4,0
7502,2816,3032,1,0,0,0,50,0.003765933,0.003765933,4,0
7503,2816,3916,1,0,0,0,40,0.003765933,0.00608343,3,0
7504,2816,3982,1,0,0,0,20,0.003765933,0.001158749,3,0
7505,2817,3812,1,0,0,0,102,0.000869061,0.003765933,3,0
7506,2818,1084,1,0,0,0,27,0.000869061,0.000289687,3,0
7507,2818,1970,1,0,0,0,6,0.000869061,0.002317497,5,0
7508,2818,1978,1,0,0,0,18,0.00202781,0.014484357,6,0
7509,2818,2398,1,0,0,0,159,0.00202781,0.001158749,3,0
7510,2818,2489,1,0,0,0,6,0.00202781,0.001738123,3,0
7511,2818,3716,1,0,0,0,18,0.00202781,0.001448436,4,0
7512,2818,983,1,0,0,0,3,0.00202781,0.000579374,5,0
7513,2819,1473,1,0,0,0,20,0.003765933,0.000869061,4,0
7514,2819,1612,1,0,0,0,6,0.003765933,0.000579374,4,0
7515,2819,1682,1,0,0,0,16,0.008980301,0.000579374,3,0
7516,2819,2184,1,0,0,0,18,0.008980301,0.001738123,6,0
7517,2819,2647,1,0,0,0,8,0.008980301,0.001158749,999,0
7518,2819,2943,1,0,0,0,6,0.000579374,0.000869061,5,0
7519,2819,3036,1,0,0,0,6,0.000579374,0.001448436,3,0
7520,2819,3099,1,0,0,0,10,0.000579374,0.000289687,3,0
7521,2819,3177,1,0,0,0,8,0.000579374,0.001448436,4,0
7522,2819,3951,1,0,0,0,80,0.000579374,0.001448436,999,0
7523,282,2562,1,0,0,0,5,0.000579374,0.000869061,4,0
7524,282,3656,1,0,0,0,3,0.000579374,0.003476246,999,0
7525,2820,1205,1,0,0,0,9,0.000579374,0.003476246,4,0
7526,2820,1379,1,0,0,0,6,0.000579374,0.003186559,3,0
7527,2820,1398,1,0,0,0,126,0.000579374,0.004634994,4,0
7528,2820,1667,1,0,0,0,6,0.000579374,0.000869061,5,0
7529,2820,2005,1,0,0,0,27,0.001738123,0.000289687,999,0
7530,2820,2368,1,0,0,0,3,0.001738123,0.000579374,999,0
7531,2820,2763,1,0,0,0,33,0.001738123,0.001738123,5,0
7532,2820,3245,1,0,0,0,138,0.001738123,0.00405562,4,0
7533,2820,3450,1,0,0,0,45,0.001738123,0.002896871,4,0
7534,2820,3954,1,0,0,0,9,0.001738123,0.000579374,4,0
7535,2820,3975,1,0,0,0,141,0.001738123,0.017960603,4,0
7536,2823,1444,1,0,0,0,72,0.001448436,0.000869061,5,0
7537,2823,2943,1,0,0,0,27,0.001448436,0.00202781,4,0
7538,2823,3617,1,0,0,0,18,0.001448436,0.000869061,5,0
7539,2823,3680,1,0,0,0,27,0.001448436,0.001738123,4,0
7540,2823,468,1,0,0,0,54,0.001448436,0.006952491,6,0
7541,2824,2186,1,0,0,0,160,0.001448436,0.002896871,5,0
7542,2824,2311,1,0,0,0,15,0.001448436,0.000869061,4,0
7543,2824,3746,1,0,0,0,5,0.000579374,0.007821553,5,0
7544,2825,1362,1,0,0,0,42,0.000579374,0.001158749,4,0
7545,2825,2248,1,0,0,0,84,0.000579374,0.001448436,3,0
7546,2825,2347,1,0,0,0,63,0.000579374,0.005793743,3,0
7547,2825,3390,1,0,0,0,42,0.000579374,0.001738123,4,0
7548,2825,3426,1,0,0,0,210,0.000579374,0.002317497,4,0
7549,2825,3547,1,0,0,0,84,0.000579374,0.00202781,4,0
7550,2825,3780,1,0,0,0,84,0.000579374,0.001738123,999,0
7551,2825,713,1,0,0,0,462,0.000579374,0.000289687,5,0
7552,2826,1150,1,0,0,0,39,0.000579374,0.000289687,4,0
7553,2826,1498,1,0,0,0,52,0.000579374,0.000579374,999,0
7554,2826,2394,1,0,0,0,91,0.001448436,0.004634994,4,0
7555,2826,2668,1,0,0,0,26,0.002317497,0.000579374,3,0
7556,2826,3218,1,0,0,0,26,0.002317497,0.000869061,999,0
7557,2826,3610,1,0,0,0,182,0.002317497,0.001448436,4,0
7558,2828,1971,1,0,0,0,8,0.002317497,0.000869061,4,0
7559,2828,2795,1,0,0,0,4,0.001158749,0.003186559,5,0
7560,2828,3263,1,0,0,0,4,0.001158749,0.000579374,6,0
7561,2828,921,1,0,0,0,8,0.001158749,0.00202781,5,0
7562,2830,1953,1,0,0,0,5,0.000579374,0.001158749,8,0
7563,2830,3198,1,0,0,0,10,0.000579374,0.000289687,6,0
7564,2830,3776,1,0,0,0,230,0.000579374,0.001448436,4,0
7565,2832,2155,1,0,0,0,55,0.000579374,0.001158749,7,0
7566,2832,222,1,0,0,0,260,0.000579374,0.001158749,5,0
7567,2832,3038,1,0,0,0,10,0.000579374,0.009269988,4,0
7568,2832,3723,1,0,0,0,40,0.000579374,0.000869061,3,0
7569,2832,939,1,0,0,0,5,0.000579374,0.009849363,5,0
7570,2833,1344,1,0,0,0,30,0.000579374,0.000579374,4,0
7571,2833,1744,1,0,0,0,70,0.000579374,0.000289687,4,0
7572,2833,2502,1,0,0,0,10,0.000579374,0.00202781,3,0
7573,2833,2835,1,0,0,0,25,0.000579374,0.004924681,4,0
7574,2833,2893,1,0,0,0,30,0.000579374,0.001738123,5,0
7575,2833,3769,1,0,0,0,5,0.001158749,0.000579374,5,0
7576,2833,4017,1,0,0,0,30,0.001158749,0.000289687,4,0
7577,2833,617,1,0,0,0,70,0.001158749,0.000579374,5,0
7578,2834,1527,1,0,0,0,100,0.001158749,0.001158749,4,0
7579,2834,1572,1,0,0,0,35,0.001158749,0.004924681,5,0
7580,2834,1768,1,0,0,0,10,0.000869061,0.003765933,4,0
7581,2834,2291,1,0,0,0,55,0.000869061,0.001158749,4,0
7582,2834,2343,1,0,0,0,45,0.000289687,0.005504056,3,0
7583,2834,3536,1,0,0,0,40,0.000289687,0.000869061,4,0
7584,2835,2617,1,0,0,0,200,0.000289687,0.013325608,3,0
7585,2835,2664,1,0,0,0,35,0.000289687,0.005214368,4,0
7586,2835,3362,1,0,0,0,5,0.000289687,0.002607184,4,0
7587,2835,3411,1,0,0,0,45,0.000289687,0.00202781,3,0
7588,2835,828,1,0,0,0,20,0.000289687,0.003186559,3,0
7589,2836,1213,1,0,0,0,6,0.000579374,0.000579374,7,0
7590,2836,2095,1,0,0,0,12,0.000579374,0.000289687,7,0
7591,2836,2105,1,0,0,0,34,0.000579374,0.004924681,8,0
7592,2836,2675,1,0,0,0,6,0.000579374,0.001158749,4,0
7593,2836,2823,1,0,0,0,18,0.000579374,0.004345307,9,0
7594,2836,3383,1,0,0,0,16,0.000869061,0.027520278,9,0
7595,2836,3627,1,0,0,0,12,0.000869061,0.004924681,5,0
7596,2836,70,1,0,0,0,32,0.014484357,0.000579374,4,0
7597,2837,3178,1,0,0,0,51,0.014484357,0.000579374,6,0
7598,2837,440,1,0,0,0,63,0.014484357,0.007242178,4,0
7599,2837,922,1,0,0,0,75,0.014484357,0.000289687,5,0
7600,2839,2224,1,0,0,0,117,0.000579374,0.003765933,4,0
7601,2839,2612,1,0,0,0,78,0.000579374,0.000289687,3,0
7602,2839,2917,1,0,0,0,195,0.000579374,0.000869061,4,0
7603,2839,3426,1,0,0,0,390,0.000579374,0.003765933,3,0
7604,2839,448,1,0,0,0,312,0.01419467,0.000869061,5,0
7605,284,1089,1,0,0,0,36,0.001158749,0.002317497,3,0
7606,284,1198,1,0,0,0,52,0.001158749,0.002896871,3,0
7607,2842,2114,1,0,0,0,70,0.001158749,0.000579374,4,0
7608,2842,219,1,0,0,0,126,0.001158749,0.001158749,4,0
7609,2842,2264,1,0,0,0,7,0.001158749,0.000869061,3,0
7610,2842,2876,1,0,0,0,21,0.001158749,0.000869061,5,0
7611,2842,3400,1,0,0,0,14,0.001158749,0.027520278,5,0
7612,2843,1028,1,0,0,0,378,0.001158749,0.001738123,5,0
7613,2843,1411,1,0,0,0,168,0.000579374,0.000289687,6,0
7614,2843,2692,1,0,0,0,84,0.000579374,0.000579374,6,0
7615,2843,3139,1,0,0,0,42,0.000579374,0.000869061,4,0
7616,2843,3382,1,0,0,0,168,0.000579374,0.004924681,5,0
7617,2843,4087,1,0,0,0,42,0.000579374,0.001738123,3,0
7618,2844,1746,1,0,0,0,10,0.000579374,0.004634994,5,0
7619,2844,3292,1,0,0,0,25,0.001448436,0.001738123,999,0
7620,2844,3784,1,0,0,0,20,0.001448436,0.001738123,5,0
7621,2844,774,1,0,0,0,40,0.001448436,0.000869061,6,0
7622,2845,2660,1,0,0,0,12,0.001448436,0.003476246,7,0
7623,2845,71,1,0,0,0,42,0.001448436,0.000289687,4,0
7624,2846,3299,1,0,0,0,55,0.001448436,0.003186559,4,0
7625,2846,3892,1,0,0,0,275,0.001448436,0.00202781,3,0
7626,2848,1869,1,0,0,0,66,0.001448436,0.000869061,999,0
7627,2848,2807,1,0,0,0,6,0.000869061,0.000869061,6,0
7628,2848,4003,1,0,0,0,6,0.000869061,0.002607184,3,0
7629,2848,4014,1,0,0,0,12,0.000869061,0.001448436,999,0
7630,285,1868,1,0,0,0,10,0.000869061,0.002896871,3,0
7631,285,1883,1,0,0,0,8,0.000869061,0.001448436,4,0
7632,285,1971,1,0,0,0,8,0.002896871,0.001738123,3,0
7633,285,1991,1,0,0,0,10,0.002896871,0.00202781,5,0
7634,285,2280,1,0,0,0,4,0.014774044,0.003186559,3,0
7635,285,2562,1,0,0,0,10,0.014774044,0.001158749,3,0
7636,285,2807,1,0,0,0,2,0.014774044,0.003186559,3,0
7637,285,3522,1,0,0,0,8,0.000869061,0.010718424,6,0
7638,285,3960,1,0,0,0,2,0.000869061,0.00405562,999,0
7639,2851,1544,1,0,0,0,6,0.000869061,0.001158749,6,0
7640,2851,1633,1,0,0,0,3,0.000869061,0.001158749,5,0
7641,2851,1722,1,0,0,0,3,0.000579374,0.005214368,5,0
7642,2851,2416,1,0,0,0,6,0.000579374,0.000579374,6,0
7643,2851,4046,1,0,0,0,78,0.000579374,0.001738123,5,0
7644,2851,988,1,0,0,0,30,0.000289687,0.002896871,4,0
7645,2852,1939,1,0,0,0,56,0.000289687,0.00202781,4,0
7646,2852,2409,1,0,0,0,322,0.000289687,0.001448436,3,0
7647,2852,3509,1,0,0,0,56,0.000289687,0.001738123,4,0
7648,2852,371,1,0,0,0,84,0.000289687,0.001738123,6,0
7649,2852,3887,1,0,0,0,28,0.000289687,0.00202781,5,0
7650,2852,3888,1,0,0,0,154,0.000289687,0.004345307,5,0
7651,2852,70,1,0,0,0,224,0.000289687,0.000289687,6,0
7652,2855,1483,1,0,0,0,6,0.000289687,0.004924681,3,0
7653,2855,1697,1,0,0,0,96,0.000289687,0.00202781,4,0
7654,2855,2718,1,0,0,0,12,0.000289687,0.013325608,999,0
7655,2855,3083,1,0,0,0,126,0.000289687,0.00202781,5,0
7656,2855,3731,1,0,0,0,12,0.000869061,0.005504056,5,0
7657,2855,3997,1,0,0,0,18,0.000869061,0.001158749,5,0
7658,2856,2080,1,0,0,0,4,0.000869061,0.00202781,3,0
7659,2856,3152,1,0,0,0,12,0.000869061,0.011008111,5,0
7660,2856,3207,1,0,0,0,8,0.002607184,0.00811124,4,0
7661,2856,3456,1,0,0,0,4,0.002607184,0.002317497,3,0
7662,2856,3742,1,0,0,0,4,0.002607184,0.003186559,3,0
7663,2857,1641,1,0,0,0,4,0.002607184,0.000579374,3,0
7664,2857,2876,1,0,0,0,6,0.002607184,0.000869061,4,0
7665,2857,4027,1,0,0,0,6,0.001448436,0.005504056,4,0
7666,2857,4034,1,0,0,0,2,0.001448436,0.002317497,3,0
7667,2857,902,1,0,0,0,2,0.001448436,0.001738123,4,0
7668,2858,1321,1,0,0,0,132,0.001448436,0.000289687,5,0
7669,2858,1896,1,0,0,0,44,0.001448436,0.001738123,4,0
7670,2858,2752,1,0,0,0,220,0.001448436,0.000579374,4,0
7671,2858,3008,1,0,0,0,44,0.001448436,0.000579374,3,0
7672,2858,4091,1,0,0,0,154,0.00608343,0.000869061,3,0
7673,2858,724,1,0,0,0,22,0.00608343,0.000869061,4,0
7674,2859,1168,1,0,0,0,36,0.00608343,0.000289687,5,0
7675,2859,1839,1,0,0,0,132,0.00608343,0.000579374,6,0
7676,2859,3772,1,0,0,0,192,0.00608343,0.000869061,999,0
7677,286,2330,1,0,0,0,20,0.00608343,0.00202781,4,0
7678,286,2631,1,0,0,0,15,0.00608343,0.000579374,5,0
7679,286,3237,1,0,0,0,5,0.00608343,0.000579374,4,0
7680,2860,1721,1,0,0,0,60,0.00608343,0.001448436,999,0
7681,2860,1877,1,0,0,0,30,0.003765933,0.002317497,4,0
7682,2860,2407,1,0,0,0,75,0.003765933,0.001448436,4,0
7683,2860,2515,1,0,0,0,75,0.003765933,0.00608343,4,0
7684,2860,3666,1,0,0,0,30,0.003765933,0.00202781,6,0
7685,2860,3784,1,0,0,0,60,0.000579374,0.000289687,6,0
7686,2860,426,1,0,0,0,45,0.000579374,0.002607184,6,0
7687,2861,1386,1,0,0,0,146,0.000579374,0.003186559,5,0
7688,2861,1611,1,0,0,0,365,0.000579374,0.003186559,6,0
7689,2861,1734,1,0,0,0,365,0.000579374,0.003476246,999,0
7690,2861,2276,1,0,0,0,146,0.000579374,0.002896871,4,0
7691,2861,2840,1,0,0,0,292,0.001448436,0.001158749,5,0
7692,2862,1736,1,0,0,0,18,0.001448436,0.002317497,5,0
7693,2862,2178,1,0,0,0,3,0.001448436,0.001738123,5,0
7694,2862,2240,1,0,0,0,6,0.001448436,0.001448436,999,0
7695,2862,2496,1,0,0,0,12,0.001448436,0.000869061,5,0
7696,2862,2569,1,0,0,0,9,0.001448436,0.001448436,4,0
7697,2862,3187,1,0,0,0,120,0.001448436,0.002896871,4,0
7698,2862,896,1,0,0,0,15,0.001448436,0.001158749,3,0
7699,2863,2591,1,0,0,0,24,0.001448436,0.020857474,5,0
7700,2863,2714,1,0,0,0,4,0.001448436,0.000289687,4,0
7701,2863,2828,1,0,0,0,8,0.001448436,0.000579374,4,0
7702,2863,3262,1,0,0,0,8,0.001448436,0.000579374,4,0
7703,2863,3391,1,0,0,0,24,0.001448436,0.000579374,5,0
7704,2864,1580,1,0,0,0,143,0.001448436,0.000869061,5,0
7705,2864,2025,1,0,0,0,351,0.001448436,0.000869061,6,0
7706,2864,3015,1,0,0,0,39,0.001448436,0.001448436,6,0
7707,2866,2094,1,0,0,0,21,0.001448436,0.007242178,6,0
7708,2866,2717,1,0,0,0,6,0.001448436,0.000579374,7,0
7709,2866,2840,1,0,0,0,12,0.001448436,0.000579374,6,0
7710,2866,4017,1,0,0,0,18,0.001448436,0.000579374,5,0
7711,2867,245,1,0,0,0,26,0.001448436,0.001448436,6,0
7712,2867,2530,1,0,0,0,14,0.001448436,0.000289687,6,0
7713,2867,2534,1,0,0,0,2,0.001448436,0.000579374,3,0
7714,2867,3317,1,0,0,0,10,0.001448436,0.002896871,4,0
7715,2867,3486,1,0,0,0,8,0.001448436,0.001448436,4,0
7716,2867,942,1,0,0,0,6,0.000579374,0.00202781,4,0
7717,2869,1314,1,0,0,0,18,0.000579374,0.004345307,3,0
7718,2869,2051,1,0,0,0,9,0.000579374,0.000869061,999,0
7719,2869,2320,1,0,0,0,45,0.000869061,0.000579374,999,0
7720,2869,2409,1,0,0,0,207,0.000869061,0.00202781,3,0
7721,287,1728,1,0,0,0,5,0.000869061,0.000869061,4,0
7722,287,2150,1,0,0,0,15,0.000869061,0.000869061,5,0
7723,287,2765,1,0,0,0,75,0.000869061,0.002317497,4,0
7724,287,2819,1,0,0,0,10,0.000869061,0.000869061,4,0
7725,287,747,1,0,0,0,300,0.000869061,0.00202781,4,0
7726,2873,1384,1,0,0,0,220,0.000869061,0.003765933,3,0
7727,2873,348,1,0,0,0,880,0.011297798,0.001158749,5,0
7728,2873,777,1,0,0,0,220,0.011297798,0.000869061,5,0
7729,2874,2128,1,0,0,0,21,0.011297798,0.000579374,4,0
7730,2874,2242,1,0,0,0,70,0.011297798,0.001158749,999,0
7731,2874,2961,1,0,0,0,126,0.000579374,0.001448436,4,0
7732,2874,3544,1,0,0,0,7,0.000579374,0.000579374,4,0
7733,2874,3809,1,0,0,0,49,0.000579374,0.005214368,999,0
7734,2874,3932,1,0,0,0,238,0.000579374,0.002896871,4,0
7735,2874,673,1,0,0,0,14,0.000579374,0.002317497,5,0
7736,2875,1332,1,0,0,0,6,0.000579374,0.000869061,3,0
7737,2875,1896,1,0,0,0,2,0.000579374,0.005504056,4,0
7738,2875,2013,1,0,0,0,7,0.000579374,0.008980301,3,0
7739,2875,3641,1,0,0,0,3,0.00202781,0.002896871,3,0
7740,2876,2279,1,0,0,0,9,0.00202781,0.004345307,5,0
7741,2876,2678,1,0,0,0,24,0.00202781,0.000869061,3,0
